"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"3041","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:30:23","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3042","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:30:23","TRUE","105","0","0","swiggy","mumbai",TRUE
"3043","RT DelhiPYC: BJP continues to humiliate the family of the Hathras victim. They are now forced to undergo narco analysis!!

This is unforgi","2020-10-03 06:30:17","TRUE","10","0","-1","swiggy","mumbai",TRUE
"3044","RT iAnkurSingh: Rajasthan: Why are journalists not seeking call recording of BJP leaders?

UP- Why's phone call being recorded, UP Govt is","2020-10-03 06:30:10","TRUE","1230","0","0","swiggy","mumbai",TRUE
"3045","RT bainjal: India's ruling party ordered online abuse of opponents, claims book | India | The Guardian  ","2020-10-03 06:30:08","TRUE","1751","0","-1","swiggy","mumbai",TRUE
"3046","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 06:30:02","TRUE","834","0","-1","swiggy","mumbai",TRUE
"3047","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 06:30:00","TRUE","270","0","1","swiggy","mumbai",TRUE
"3048","RT SobhanaNair: LJP to contest on 143 seats, but it is not exactly going alone. It will work to mop up pro BJP and anti NitishKumar
Votes","2020-10-03 06:29:51","TRUE","7","0","1","swiggy","mumbai",TRUE
"3049","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 06:29:46","TRUE","834","0","-1","swiggy","mumbai",TRUE
"3050","RT PrasenjeetSriv1: We want university in gopalganj for better education facility and Developer of Gopalganj. 
narendramodi AmitShah
BJ","2020-10-03 06:29:43","TRUE","9","0","1","swiggy","mumbai",TRUE
"3051","RT BariAlisha: BJP has highest number of MPs and MLAs with cases of crimes against women, says study - Crime News

""BETI BACHAO"" WAS ACTUA","2020-10-03 06:29:40","TRUE","147","0","-1","swiggy","mumbai",TRUE
"3052","RT BariAlisha: BJP has highest number of MPs and MLAs with cases of crimes against women, says study - Crime News

""BETI BACHAO"" WAS ACTUA","2020-10-03 06:29:40","TRUE","147","0","-1","swiggy","mumbai",TRUE
"3053","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:29:36","TRUE","105","0","0","swiggy","mumbai",TRUE
"3054","RT iAnkurSingh: Rajasthan: Why are journalists not seeking call recording of BJP leaders?

UP- Why's phone call being recorded, UP Govt is","2020-10-03 06:29:32","TRUE","1230","0","0","swiggy","mumbai",TRUE
"3055","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 06:29:32","TRUE","1285","0","1","swiggy","mumbai",TRUE
"3056","IAmDarconic NarundarM Re-home and Re-educate the dog. There are no bad dogs, only bad owners.

However - that doe ","2020-10-03 06:29:30","FALSE","0","1","-3","swiggy","mumbai",FALSE
"3057","RT SujataIndia1st: BJP has always protected rapists. 
BJP MLAs like the convict Kuldeep Singh Sengar and others like Chinmayanand, Mahesh","2020-10-03 06:29:30","TRUE","189","0","2","swiggy","mumbai",TRUE
"3058","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 06:29:29","TRUE","834","0","-1","swiggy","mumbai",TRUE
"3059","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:29:24","TRUE","243","0","0","swiggy","mumbai",TRUE
"3060","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:29:21","TRUE","105","0","0","swiggy","mumbai",TRUE
"3061","RT iAnkurSingh: Rajasthan: Why are journalists not seeking call recording of BJP leaders?

UP- Why's phone call being recorded, UP Govt is","2020-10-03 06:29:20","TRUE","1230","0","0","swiggy","mumbai",TRUE
"3062","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 06:29:16","TRUE","188","0","-1","swiggy","mumbai",TRUE
"3063","RT timesofindia: UP police's suspicious action in Hathras case dented your, state govt and BJP's image: Uma Bharti to Yogi Adityanath

Hat","2020-10-03 06:29:16","TRUE","16","0","-2","swiggy","mumbai",FALSE
"3064","RT PrasenjeetSriv1: Hum leke rahenge University..fight for education .pls support.GopalganjWantsUniversity  cmbihar dralokksuman mkrti","2020-10-03 06:29:11","TRUE","14","0","-1","swiggy","mumbai",TRUE
"3065","RT iAnkurSingh: Did rahulkanwal ask about rule of law when Congress leaked fake call recording agnst BJP? Then his channel happily played","2020-10-03 06:29:05","TRUE","1836","0","0","swiggy","mumbai",TRUE
"3066","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 06:29:03","TRUE","188","0","-1","swiggy","mumbai",TRUE
"3067","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:28:59","TRUE","105","0","0","swiggy","mumbai",TRUE
"3068","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:28:57","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3069","RT iAnkurSingh: Rajasthan: Why are journalists not seeking call recording of BJP leaders?

UP- Why's phone call being recorded, UP Govt is","2020-10-03 06:28:56","TRUE","1230","0","0","swiggy","mumbai",TRUE
"3070","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:28:55","TRUE","105","0","0","swiggy","mumbai",TRUE
"3071","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:28:50","TRUE","243","0","0","swiggy","mumbai",TRUE
"3072","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 06:28:44","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"3073","RT DelhiPYC: BJP continues to humiliate the family of the Hathras victim. They are now forced to undergo narco analysis!!

This is unforgi","2020-10-03 06:28:42","TRUE","10","0","-1","swiggy","mumbai",TRUE
"3074","RT yeshikasaxena2: A big slap to the ones jo bjp congress kr rhe the hathras case me and to the ones jo bjp ko troll kr rhe the.
You know","2020-10-03 06:28:40","TRUE","62","0","-1","swiggy","mumbai",TRUE
"3075","RT DelhiPYC: BJP continues to humiliate the family of the Hathras victim. They are now forced to undergo narco analysis!!

This is unforgi","2020-10-03 06:28:28","TRUE","10","0","-1","swiggy","mumbai",TRUE
"3076","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:28:23","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3077","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 06:28:23","TRUE","188","0","-1","swiggy","mumbai",TRUE
"3078","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:28:20","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3079","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:28:18","TRUE","243","0","0","swiggy","mumbai",TRUE
"3080","RT iAnkurSingh: So Congress through Rahul Gandhi's trusted propaganda peddler Saket Gokhale has moved High Court to put a stay on Narco Te","2020-10-03 06:28:07","TRUE","809","0","0","swiggy","mumbai",FALSE
"3081","RT nadeeminc: BJP has the highest number of MP's and MLA's with cases of crime against women. It amplifies the reason, why BJP doesn't tak","2020-10-03 06:28:06","TRUE","142","0","-1","swiggy","mumbai",TRUE
"3082","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:28:03","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3083","IndiaToday amitmalviya rahulkanwal When BJP's IT Cells themselves speak of hatred in the morning, what should be ","2020-10-03 06:28:02","FALSE","0","0","-1","swiggy","mumbai",FALSE
"3084","RT iAnkurSingh: Did rahulkanwal ask about rule of law when Congress leaked fake call recording agnst BJP? Then his channel happily played","2020-10-03 06:28:01","TRUE","1836","0","0","swiggy","mumbai",TRUE
"3085","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:27:57","TRUE","243","0","0","swiggy","mumbai",TRUE
"3086","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:27:57","TRUE","243","0","0","swiggy","mumbai",TRUE
"3087","RT DelhiPYC: BJP continues to humiliate the family of the Hathras victim. They are now forced to undergo narco analysis!!

This is unforgi","2020-10-03 06:27:54","TRUE","10","0","-1","swiggy","mumbai",TRUE
"3088","Thread.
Revolting. 
Makes one want to rethink the full form of BJP. ","2020-10-03 06:27:53","FALSE","0","0","0","swiggy","mumbai",FALSE
"3089","RT deerao: Name one BJP leader who condemned the haathras 

Serious Question ","2020-10-03 06:27:53","TRUE","84","0","-1","swiggy","mumbai",TRUE
"3090","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 06:27:50","TRUE","141","0","0","swiggy","mumbai",TRUE
"3091","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:27:45","TRUE","105","0","0","swiggy","mumbai",TRUE
"3092","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 06:27:43","TRUE","834","0","-1","swiggy","mumbai",TRUE
"3093","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 06:27:42","TRUE","834","0","-1","swiggy","mumbai",TRUE
"3094","RT Ankit_Tyagi01: Gang raped or not can be investigated but nothing changes the fact a 19 yr old was brutally murdered. By putting out a v","2020-10-03 06:27:41","TRUE","411","0","-2","swiggy","mumbai",TRUE
"3095","RT yeshikasaxena2: A big slap to the ones jo bjp congress kr rhe the hathras case me and to the ones jo bjp ko troll kr rhe the.
You know","2020-10-03 06:27:40","TRUE","62","0","-1","swiggy","mumbai",TRUE
"3096","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:27:36","TRUE","105","0","0","swiggy","mumbai",TRUE
"3097","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:27:30","TRUE","243","0","0","swiggy","mumbai",TRUE
"3098","RT DelhiPYC: BJP continues to humiliate the family of the Hathras victim. They are now forced to undergo narco analysis!!

This is unforgi","2020-10-03 06:27:30","TRUE","10","0","-1","swiggy","mumbai",TRUE
"3099","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:27:26","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3100","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:27:25","TRUE","243","0","0","swiggy","mumbai",TRUE
"3101","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 06:27:21","TRUE","834","0","-1","swiggy","mumbai",TRUE
"3102","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:27:19","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3103","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:27:18","TRUE","105","0","0","swiggy","mumbai",TRUE
"3104","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 06:27:13","TRUE","1285","0","1","swiggy","mumbai",TRUE
"3105","RT bainjal: Oh hoh. Sangh lite part 2:0 Kejriwal who led a movement against the Nirbhaya rape cant quite get himself to name the Bjp led","2020-10-03 06:27:06","TRUE","483","0","1","swiggy","mumbai",TRUE
"3106","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 06:26:58","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"3107","RT INCIndia: Was BJP's 'Beti Bachao' a slogan or a threat?!

BapuKaBharatBachao ","2020-10-03 06:26:55","TRUE","894","0","0","swiggy","mumbai",TRUE
"3108","RT bsp_305: Beti Bachao (Save your daughters) wasnt a slogan from BJP.                                                        It was a","2020-10-03 06:26:54","TRUE","197","0","0","swiggy","mumbai",TRUE
"3109","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:26:49","TRUE","243","0","0","swiggy","mumbai",TRUE
"3110","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 06:26:48","TRUE","141","0","0","swiggy","mumbai",TRUE
"3111","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:26:48","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3112","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 06:26:45","TRUE","834","0","-1","swiggy","mumbai",TRUE
"3113","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:26:45","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3114","BJP continues to humiliate the family of the Hathras victim. They are now forced to undergo narco analysis!!

This ","2020-10-03 06:26:42","FALSE","10","21","-1","swiggy","mumbai",TRUE
"3115","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 06:26:42","TRUE","188","0","-1","swiggy","mumbai",TRUE
"3116","coolfunnytshirt IndiaToday aajtak Or bjp??","2020-10-03 06:26:40","FALSE","0","0","0","swiggy","mumbai",FALSE
"3117","RT bsp_305: Beti Bachao (Save your daughters) wasnt a slogan from BJP.                                                        It was a","2020-10-03 06:26:39","TRUE","197","0","0","swiggy","mumbai",TRUE
"3118","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:26:26","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3119","RT PrasenjeetSriv1: GopalganjWantsUniversity 
GopalganjWantsUniversity 
We need a university to get good education for our youngsters..","2020-10-03 06:26:21","TRUE","30","0","1","swiggy","mumbai",TRUE
"3120","RT BariAlisha: BJP has highest number of MPs and MLAs with cases of crimes against women, says study - Crime News

""BETI BACHAO"" WAS ACTUA","2020-10-03 06:26:18","TRUE","147","0","-1","swiggy","mumbai",TRUE
"3121","RT yeshikasaxena2: A big slap to the ones jo bjp congress kr rhe the hathras case me and to the ones jo bjp ko troll kr rhe the.
You know","2020-10-03 06:26:17","TRUE","62","0","-1","swiggy","mumbai",TRUE
"3122","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:26:15","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3123","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:26:12","TRUE","105","0","0","swiggy","mumbai",TRUE
"3124","RT PrasenjeetSriv1: Hum leke rahenge University..fight for education .pls support.GopalganjWantsUniversity  cmbihar dralokksuman mkrti","2020-10-03 06:26:11","TRUE","14","0","-1","swiggy","mumbai",TRUE
"3125","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 06:26:10","TRUE","141","0","0","swiggy","mumbai",TRUE
"3126","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:26:09","TRUE","243","0","0","swiggy","mumbai",TRUE
"3127","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:26:09","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3128","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:26:03","TRUE","243","0","0","swiggy","mumbai",TRUE
"3129","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:26:02","TRUE","243","0","0","swiggy","mumbai",TRUE
"3130","We want university in gopalganj for better education facility and Developer of Gopalganj. 
narendramodi AmitShah ","2020-10-03 06:25:56","FALSE","9","8","1","swiggy","mumbai",FALSE
"3131","RT PrasenjeetSriv1: Hum leke rahenge University..fight for education .pls support.GopalganjWantsUniversity  cmbihar dralokksuman mkrti","2020-10-03 06:25:56","TRUE","14","0","-1","swiggy","mumbai",TRUE
"3132","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 06:25:54","TRUE","834","0","-1","swiggy","mumbai",TRUE
"3133","BJP4India.. I wonder, what's stopping  BJP members and leaders to visit Rajasthan. I know victim hope is only with the BJP.","2020-10-03 06:25:51","FALSE","0","0","1","swiggy","mumbai",FALSE
"3134","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:25:49","TRUE","243","0","0","swiggy","mumbai",TRUE
"3135","There are pictures of a BJP leader circulating with a claim that he is the father of one of the accused. Thats not ","2020-10-03 06:25:47","FALSE","3","8","0","swiggy","mumbai",FALSE
"3136","RT abhijeet_dipke: Now I want to ask Congressi, do you want BJP people to use ""What about rapes in Rajasthan?"" as a counter to what happen","2020-10-03 06:25:42","TRUE","16","0","0","swiggy","mumbai",TRUE
"3137","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:25:27","TRUE","105","0","0","swiggy","mumbai",TRUE
"3138","If u r a true journalist..u know the truth... shameful of BJP to compromise on ethics.... pathetic .. shame on ","2020-10-03 06:25:23","FALSE","0","0","-3","swiggy","mumbai",FALSE
"3139","RT SujataIndia1st: BJP has always protected rapists. 
BJP MLAs like the convict Kuldeep Singh Sengar and others like Chinmayanand, Mahesh","2020-10-03 06:25:20","TRUE","189","0","2","swiggy","mumbai",TRUE
"3140","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:25:15","TRUE","243","0","0","swiggy","mumbai",TRUE
"3141","RT JPNadda: Hon Prime Minister Shri narendramodi Ji is inaugurating AtalTunnel in Himachal Pradesh.
 ","2020-10-03 06:24:57","TRUE","624","0","0","swiggy","mumbai",TRUE
"3142","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 06:24:56","TRUE","141","0","0","swiggy","mumbai",TRUE
"3143","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:24:55","TRUE","105","0","0","swiggy","mumbai",TRUE
"3144","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 06:24:52","TRUE","141","0","0","swiggy","mumbai",TRUE
"3145","Hum leke rahenge University..fight for education .pls support.GopalganjWantsUniversity  cmbihar dralokksuman ","2020-10-03 06:24:51","FALSE","14","11","-1","swiggy","mumbai",FALSE
"3146","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:24:49","TRUE","105","0","0","swiggy","mumbai",TRUE
"3147","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 06:24:47","TRUE","243","0","0","swiggy","mumbai",TRUE
"3148","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 06:24:47","TRUE","1285","0","1","swiggy","mumbai",TRUE
"3149","ShivRudraashii It's politics from both side.
1. INC wants to hide Recent Rajasthan rape cases.
2. BJP want to dive ","2020-10-03 06:24:47","FALSE","0","0","-1","swiggy","mumbai",FALSE
"3150","RT PrasenjeetSriv1: GopalganjWantsUniversity 
GopalganjWantsUniversity 
We need a university to get good education for our youngsters..","2020-10-03 06:24:43","TRUE","30","0","1","swiggy","mumbai",TRUE
"3151","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:24:39","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3152","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 06:24:35","TRUE","834","0","-1","swiggy","mumbai",TRUE
"3153","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:24:33","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3154","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 06:24:30","TRUE","188","0","-1","swiggy","mumbai",TRUE
"3155","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:24:24","TRUE","105","0","0","swiggy","mumbai",TRUE
"3156","RT iAnkurSingh: Did rahulkanwal ask about rule of law when Congress leaked fake call recording agnst BJP? Then his channel happily played","2020-10-03 06:24:23","TRUE","1836","0","0","swiggy","mumbai",TRUE
"3157","RT ranjona: UP govt hacks journalist's and/or Hathras family member's phone. Gives hacked material to BJP's personal PR agency, PoopIndia","2020-10-03 06:24:20","TRUE","10","0","-1","swiggy","mumbai",FALSE
"3158","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 06:24:19","TRUE","834","0","-1","swiggy","mumbai",TRUE
"3159","RT ashishsood_bjp: rahulkanwal virsanghvi right to report should prevail in West Bengal in your Didis regime also hundreds of BJP worke","2020-10-03 06:24:15","TRUE","41","0","1","swiggy","mumbai",TRUE
"3160","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:24:13","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3161","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 06:24:10","TRUE","105","0","0","swiggy","mumbai",TRUE
"3162","RT thegoldroosh: Happy to announce that I have been hired by Congress; it was a tough call because I was made offers by Pakistani cells, S","2020-10-03 06:24:06","TRUE","12","0","2","swiggy","mumbai",TRUE
"3163","RT abhijeet_dipke: Now I want to ask Congressi, do you want BJP people to use ""What about rapes in Rajasthan?"" as a counter to what happen","2020-10-03 06:24:02","TRUE","16","0","0","swiggy","mumbai",TRUE
"3164","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:24:01","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3165","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:23:58","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3166","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 06:23:58","TRUE","1285","0","1","swiggy","mumbai",TRUE
"3167","RT yeshikasaxena2: A big slap to the ones jo bjp congress kr rhe the hathras case me and to the ones jo bjp ko troll kr rhe the.
You know","2020-10-03 06:23:58","TRUE","62","0","-1","swiggy","mumbai",TRUE
"3168","Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that C ","2020-10-03 06:23:49","FALSE","105","399","0","swiggy","mumbai",FALSE
"3169","UnSubtleDesi Nupur ji what your party did in the Hathras case is a disgust to Womanhood, Humanity &amp; Justice! Its ","2020-10-03 06:23:45","FALSE","0","0","-1","swiggy","mumbai",FALSE
"3170","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 06:23:43","TRUE","270","0","1","swiggy","mumbai",TRUE
"3171","RT OpIndia_com: According to an NIA official, the decision to assassinate Mandavi was taken in December 2018 in West Bastar at Dandakarany","2020-10-03 06:23:36","TRUE","182","0","-1","swiggy","mumbai",TRUE
"3172","RT SujataIndia1st: BJP has always protected rapists. 
BJP MLAs like the convict Kuldeep Singh Sengar and others like Chinmayanand, Mahesh","2020-10-03 06:23:36","TRUE","189","0","2","swiggy","mumbai",TRUE
"3173","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 06:23:34","TRUE","270","0","1","swiggy","mumbai",TRUE
"3174","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 06:23:33","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"3175","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 06:23:32","TRUE","270","0","1","swiggy","mumbai",TRUE
"3176","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 06:23:28","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"3177","RT iAnkurSingh: Did rahulkanwal ask about rule of law when Congress leaked fake call recording agnst BJP? Then his channel happily played","2020-10-03 06:23:25","TRUE","1836","0","0","swiggy","mumbai",TRUE
"3178","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 06:23:25","TRUE","188","0","-1","swiggy","mumbai",TRUE
"3179","RT swati_gs: A reminder: BJP was in opposition when this happened in Rajasthan. All that the party leaders did was visit the family in a M","2020-10-03 06:23:18","TRUE","963","0","-1","swiggy","mumbai",TRUE
"3180","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 06:23:17","TRUE","1285","0","1","swiggy","mumbai",TRUE
"3181","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 06:23:15","TRUE","834","0","-1","swiggy","mumbai",TRUE
"3182","RT chandanyadav992: We want university in gopalganj for better education facility and Developer of Gopalganj. 
narendramodi AmitShah
BJ","2020-10-03 06:23:14","TRUE","5","0","1","swiggy","mumbai",FALSE
